project,access,agent,timestamp,views
es.wikipedia.org,mobile-web,spider,2021-12-02,971633
es.wikipedia.org,mobile-web,spider,2021-12-03,1055512
es.wikipedia.org,mobile-web,spider,2021-12-04,995765
es.wikipedia.org,mobile-web,spider,2021-12-05,923992
es.wikipedia.org,mobile-web,spider,2021-12-06,964114
es.wikipedia.org,mobile-web,spider,2021-12-07,911581
es.wikipedia.org,mobile-web,spider,2021-12-08,959177
es.wikipedia.org,mobile-web,spider,2021-12-09,925883
es.wikipedia.org,mobile-web,spider,2021-12-10,998923
es.wikipedia.org,mobile-web,spider,2021-12-11,1068914
es.wikipedia.org,mobile-web,spider,2021-12-12,1062481
es.wikipedia.org,mobile-web,spider,2021-12-13,1087649
es.wikipedia.org,mobile-web,spider,2021-12-14,1154685
es.wikipedia.org,mobile-web,spider,2021-12-15,727344
es.wikipedia.org,mobile-web,spider,2021-12-16,709781
es.wikipedia.org,mobile-web,spider,2021-12-17,1091574
es.wikipedia.org,mobile-web,spider,2021-12-18,1414538
es.wikipedia.org,mobile-web,spider,2021-12-19,924947
es.wikipedia.org,mobile-web,spider,2021-12-20,553182
es.wikipedia.org,mobile-web,spider,2021-12-21,678426
es.wikipedia.org,mobile-web,spider,2021-12-22,473979
es.wikipedia.org,mobile-web,spider,2021-12-23,424942
es.wikipedia.org,mobile-web,spider,2021-12-24,401581
es.wikipedia.org,mobile-web,spider,2021-12-25,444101
es.wikipedia.org,mobile-web,spider,2021-12-26,730421
es.wikipedia.org,mobile-web,spider,2021-12-27,966853
es.wikipedia.org,mobile-web,spider,2021-12-28,969727
es.wikipedia.org,mobile-web,spider,2021-12-29,949236
es.wikipedia.org,mobile-web,spider,2021-12-30,901058
es.wikipedia.org,mobile-web,spider,2021-12-31,879761
es.wikipedia.org,mobile-web,spider,2022-01-01,868423
es.wikipedia.org,mobile-web,spider,2022-01-02,933028
es.wikipedia.org,mobile-web,spider,2022-01-03,969684
es.wikipedia.org,mobile-web,spider,2022-01-04,1009293
es.wikipedia.org,mobile-web,spider,2022-01-05,1390923
es.wikipedia.org,mobile-web,spider,2022-01-06,1456938
es.wikipedia.org,mobile-web,spider,2022-01-07,1625910
es.wikipedia.org,mobile-web,spider,2022-01-08,1610384
es.wikipedia.org,mobile-web,spider,2022-01-09,1623318
es.wikipedia.org,mobile-web,spider,2022-01-10,1399317
es.wikipedia.org,mobile-web,spider,2022-01-11,1188477
es.wikipedia.org,mobile-web,spider,2022-01-12,1271601
es.wikipedia.org,mobile-web,spider,2022-01-13,1228109
es.wikipedia.org,mobile-web,spider,2022-01-14,873453
es.wikipedia.org,mobile-web,spider,2022-01-15,706639
es.wikipedia.org,mobile-web,spider,2022-01-16,685644
es.wikipedia.org,mobile-web,spider,2022-01-17,689492
es.wikipedia.org,mobile-web,spider,2022-01-18,1029583
es.wikipedia.org,mobile-web,spider,2022-01-19,1222502
es.wikipedia.org,mobile-web,spider,2022-01-20,1561223
es.wikipedia.org,mobile-web,spider,2022-01-21,1330910
es.wikipedia.org,mobile-web,spider,2022-01-22,853647
es.wikipedia.org,mobile-web,spider,2022-01-23,915264
es.wikipedia.org,mobile-web,spider,2022-01-24,893928
es.wikipedia.org,mobile-web,spider,2022-01-25,964453
es.wikipedia.org,mobile-web,spider,2022-01-26,883905
es.wikipedia.org,mobile-web,spider,2022-01-27,1292233
es.wikipedia.org,mobile-web,spider,2022-01-28,1074606
es.wikipedia.org,mobile-web,spider,2022-01-29,957424
es.wikipedia.org,mobile-web,spider,2022-01-30,987137
es.wikipedia.org,mobile-web,spider,2022-01-31,1077013
es.wikipedia.org,mobile-web,spider,2022-02-01,1160091
es.wikipedia.org,mobile-web,spider,2022-02-02,1255651
es.wikipedia.org,mobile-web,spider,2022-02-03,1195238
es.wikipedia.org,mobile-web,spider,2022-02-04,1349416
es.wikipedia.org,mobile-web,spider,2022-02-05,1334659
es.wikipedia.org,mobile-web,spider,2022-02-06,1358722
es.wikipedia.org,mobile-web,spider,2022-02-07,1421583
es.wikipedia.org,mobile-web,spider,2022-02-08,1534940
es.wikipedia.org,mobile-web,spider,2022-02-09,1713343
es.wikipedia.org,mobile-web,spider,2022-02-10,1788262
es.wikipedia.org,mobile-web,spider,2022-02-11,1576963
es.wikipedia.org,mobile-web,spider,2022-02-12,1523664
es.wikipedia.org,mobile-web,spider,2022-02-13,1577517
es.wikipedia.org,mobile-web,spider,2022-02-14,1544963
es.wikipedia.org,mobile-web,spider,2022-02-15,1525888
es.wikipedia.org,mobile-web,spider,2022-02-16,1405714
es.wikipedia.org,mobile-web,spider,2022-02-17,1515692
es.wikipedia.org,mobile-web,spider,2022-02-18,1294315
es.wikipedia.org,mobile-web,spider,2022-02-19,1308520
es.wikipedia.org,mobile-web,spider,2022-02-20,1336381
es.wikipedia.org,mobile-web,spider,2022-02-21,1336723
es.wikipedia.org,mobile-web,spider,2022-02-22,1317852
es.wikipedia.org,mobile-web,spider,2022-02-23,1525324
es.wikipedia.org,mobile-web,spider,2022-02-24,1487193
es.wikipedia.org,mobile-web,spider,2022-02-25,1480865
es.wikipedia.org,mobile-web,spider,2022-02-26,1391580
es.wikipedia.org,mobile-web,spider,2022-02-27,1411302
es.wikipedia.org,mobile-web,spider,2022-02-28,1389750
es.wikipedia.org,mobile-web,spider,2022-03-01,1408376
es.wikipedia.org,mobile-web,spider,2022-03-02,858856
es.wikipedia.org,mobile-web,spider,2022-03-03,726418
es.wikipedia.org,mobile-web,spider,2022-03-04,1049911
es.wikipedia.org,mobile-web,spider,2022-03-05,952764
es.wikipedia.org,mobile-web,spider,2022-03-06,1310957
es.wikipedia.org,mobile-web,spider,2022-03-07,1421778
es.wikipedia.org,mobile-web,spider,2022-03-08,1548262
es.wikipedia.org,mobile-web,spider,2022-03-09,1601727
es.wikipedia.org,mobile-web,spider,2022-03-10,1689214
es.wikipedia.org,mobile-web,spider,2022-03-11,1610445
es.wikipedia.org,mobile-web,spider,2022-03-12,1477128
es.wikipedia.org,mobile-web,spider,2022-03-13,1374953
es.wikipedia.org,mobile-web,spider,2022-03-14,1288452
es.wikipedia.org,mobile-web,spider,2022-03-15,1370463
es.wikipedia.org,mobile-web,spider,2022-03-16,1221012
es.wikipedia.org,mobile-web,spider,2022-03-17,1144526
es.wikipedia.org,mobile-web,spider,2022-03-18,1126311
es.wikipedia.org,mobile-web,spider,2022-03-19,1123564
es.wikipedia.org,mobile-web,spider,2022-03-20,1163024
es.wikipedia.org,mobile-web,spider,2022-03-21,1183634
es.wikipedia.org,mobile-web,spider,2022-03-22,1203149
es.wikipedia.org,mobile-web,spider,2022-03-23,1430103
es.wikipedia.org,mobile-web,spider,2022-03-24,1302625
es.wikipedia.org,mobile-web,spider,2022-03-25,1249210
es.wikipedia.org,mobile-web,spider,2022-03-26,1095062
es.wikipedia.org,mobile-web,spider,2022-03-27,955984
es.wikipedia.org,mobile-web,spider,2022-03-28,808203
es.wikipedia.org,mobile-web,spider,2022-03-29,937442
es.wikipedia.org,mobile-web,spider,2022-03-30,1112265
es.wikipedia.org,mobile-web,spider,2022-03-31,1262186
es.wikipedia.org,mobile-web,spider,2022-04-01,1023396
es.wikipedia.org,mobile-web,spider,2022-04-02,903718
es.wikipedia.org,mobile-web,spider,2022-04-03,943219
es.wikipedia.org,mobile-web,spider,2022-04-04,1028904
es.wikipedia.org,mobile-web,spider,2022-04-05,1035303
es.wikipedia.org,mobile-web,spider,2022-04-06,1018142
es.wikipedia.org,mobile-web,spider,2022-04-07,1039460
es.wikipedia.org,mobile-web,spider,2022-04-08,996689
es.wikipedia.org,mobile-web,spider,2022-04-09,904121
es.wikipedia.org,mobile-web,spider,2022-04-10,947185
es.wikipedia.org,mobile-web,spider,2022-04-11,1042656
es.wikipedia.org,mobile-web,spider,2022-04-12,1104770
es.wikipedia.org,mobile-web,spider,2022-04-13,1196674
es.wikipedia.org,mobile-web,spider,2022-04-14,1286478
es.wikipedia.org,mobile-web,spider,2022-04-15,1313438
es.wikipedia.org,mobile-web,spider,2022-04-16,1395693
es.wikipedia.org,mobile-web,spider,2022-04-17,1052825
es.wikipedia.org,mobile-web,spider,2022-04-18,1258146
es.wikipedia.org,mobile-web,spider,2022-04-19,1234105
es.wikipedia.org,mobile-web,spider,2022-04-20,1199105
es.wikipedia.org,mobile-web,spider,2022-04-21,1275614
es.wikipedia.org,mobile-web,spider,2022-04-22,1362943
es.wikipedia.org,mobile-web,spider,2022-04-23,1213904
es.wikipedia.org,mobile-web,spider,2022-04-24,1204708
es.wikipedia.org,mobile-web,spider,2022-04-25,1389676
es.wikipedia.org,mobile-web,spider,2022-04-26,1236298
es.wikipedia.org,mobile-web,spider,2022-04-27,1465409
es.wikipedia.org,mobile-web,spider,2022-04-28,1653459
es.wikipedia.org,mobile-web,spider,2022-04-29,1533599
es.wikipedia.org,mobile-web,spider,2022-04-30,1443132
es.wikipedia.org,mobile-web,spider,2022-05-01,1354009
es.wikipedia.org,mobile-web,spider,2022-05-02,1472029
es.wikipedia.org,mobile-web,spider,2022-05-03,1431940
es.wikipedia.org,mobile-web,spider,2022-05-04,1505025
es.wikipedia.org,mobile-web,spider,2022-05-05,1339484
es.wikipedia.org,mobile-web,spider,2022-05-06,1512417
es.wikipedia.org,mobile-web,spider,2022-05-07,1453988
es.wikipedia.org,mobile-web,spider,2022-05-08,1455341
es.wikipedia.org,mobile-web,spider,2022-05-09,1421477
es.wikipedia.org,mobile-web,spider,2022-05-10,1530033
es.wikipedia.org,mobile-web,spider,2022-05-11,1657297
es.wikipedia.org,mobile-web,spider,2022-05-12,1539361
es.wikipedia.org,mobile-web,spider,2022-05-13,1793014
es.wikipedia.org,mobile-web,spider,2022-05-14,1555035
es.wikipedia.org,mobile-web,spider,2022-05-15,1371430
es.wikipedia.org,mobile-web,spider,2022-05-16,1444300
es.wikipedia.org,mobile-web,spider,2022-05-17,1404545
es.wikipedia.org,mobile-web,spider,2022-05-18,1625271
es.wikipedia.org,mobile-web,spider,2022-05-19,1693453
es.wikipedia.org,mobile-web,spider,2022-05-20,1730500
es.wikipedia.org,mobile-web,spider,2022-05-21,1577780
es.wikipedia.org,mobile-web,spider,2022-05-22,1535527
es.wikipedia.org,mobile-web,spider,2022-05-23,1630069
es.wikipedia.org,mobile-web,spider,2022-05-24,1478542
es.wikipedia.org,mobile-web,spider,2022-05-25,1578039
es.wikipedia.org,mobile-web,spider,2022-05-26,1640239
es.wikipedia.org,mobile-web,spider,2022-05-27,1711441
es.wikipedia.org,mobile-web,spider,2022-05-28,1487960
es.wikipedia.org,mobile-web,spider,2022-05-29,1456393
es.wikipedia.org,mobile-web,spider,2022-05-30,1726425
es.wikipedia.org,mobile-web,spider,2022-05-31,1734192
es.wikipedia.org,mobile-web,spider,2022-06-01,1588545
es.wikipedia.org,mobile-web,spider,2022-06-02,1720241
es.wikipedia.org,mobile-web,spider,2022-06-03,1698563
es.wikipedia.org,mobile-web,spider,2022-06-04,1673301
es.wikipedia.org,mobile-web,spider,2022-06-05,1520694
es.wikipedia.org,mobile-web,spider,2022-06-06,1720449
es.wikipedia.org,mobile-web,spider,2022-06-07,1566065
es.wikipedia.org,mobile-web,spider,2022-06-08,1722062
es.wikipedia.org,mobile-web,spider,2022-06-09,1746317
es.wikipedia.org,mobile-web,spider,2022-06-10,1655486
es.wikipedia.org,mobile-web,spider,2022-06-11,1429643
es.wikipedia.org,mobile-web,spider,2022-06-12,1493329
es.wikipedia.org,mobile-web,spider,2022-06-13,1420846
es.wikipedia.org,mobile-web,spider,2022-06-14,1478973
es.wikipedia.org,mobile-web,spider,2022-06-15,1591209
es.wikipedia.org,mobile-web,spider,2022-06-16,1611940
es.wikipedia.org,mobile-web,spider,2022-06-17,1720290
es.wikipedia.org,mobile-web,spider,2022-06-18,1693883
es.wikipedia.org,mobile-web,spider,2022-06-19,1610764
es.wikipedia.org,mobile-web,spider,2022-06-20,1558250
es.wikipedia.org,mobile-web,spider,2022-06-21,1457710
es.wikipedia.org,mobile-web,spider,2022-06-22,1595112
es.wikipedia.org,mobile-web,spider,2022-06-23,1691886
es.wikipedia.org,mobile-web,spider,2022-06-24,1653453
es.wikipedia.org,mobile-web,spider,2022-06-25,1583999
es.wikipedia.org,mobile-web,spider,2022-06-26,1353413
es.wikipedia.org,mobile-web,spider,2022-06-27,1373006
es.wikipedia.org,mobile-web,spider,2022-06-28,1416149
es.wikipedia.org,mobile-web,spider,2022-06-29,1610707
es.wikipedia.org,mobile-web,spider,2022-06-30,1593707
es.wikipedia.org,mobile-web,spider,2022-07-01,1700572
es.wikipedia.org,mobile-web,spider,2022-07-02,1567104
es.wikipedia.org,mobile-web,spider,2022-07-03,1445948
es.wikipedia.org,mobile-web,spider,2022-07-04,1472208
es.wikipedia.org,mobile-web,spider,2022-07-05,1445277
es.wikipedia.org,mobile-web,spider,2022-07-06,1688119
es.wikipedia.org,mobile-web,spider,2022-07-07,1741100
es.wikipedia.org,mobile-web,spider,2022-07-08,1504250
es.wikipedia.org,mobile-web,spider,2022-07-09,1533501
es.wikipedia.org,mobile-web,spider,2022-07-10,1390849
es.wikipedia.org,mobile-web,spider,2022-07-11,1479539
es.wikipedia.org,mobile-web,spider,2022-07-12,1400732
es.wikipedia.org,mobile-web,spider,2022-07-13,1593890
es.wikipedia.org,mobile-web,spider,2022-07-14,1667803
es.wikipedia.org,mobile-web,spider,2022-07-15,1364755
es.wikipedia.org,mobile-web,spider,2022-07-16,1742821
es.wikipedia.org,mobile-web,spider,2022-07-17,1546164
es.wikipedia.org,mobile-web,spider,2022-07-18,1503797
es.wikipedia.org,mobile-web,spider,2022-07-19,1422030
es.wikipedia.org,mobile-web,spider,2022-07-20,1656871
es.wikipedia.org,mobile-web,spider,2022-07-21,1807767
es.wikipedia.org,mobile-web,spider,2022-07-22,1594755
es.wikipedia.org,mobile-web,spider,2022-07-23,1393978
es.wikipedia.org,mobile-web,spider,2022-07-24,1438035
es.wikipedia.org,mobile-web,spider,2022-07-25,1346722
es.wikipedia.org,mobile-web,spider,2022-07-26,1253027
es.wikipedia.org,mobile-web,spider,2022-07-27,1361458
es.wikipedia.org,mobile-web,spider,2022-07-28,1510250
es.wikipedia.org,mobile-web,spider,2022-07-29,1510857
es.wikipedia.org,mobile-web,spider,2022-07-30,1443119
es.wikipedia.org,mobile-web,spider,2022-07-31,1245156
es.wikipedia.org,mobile-web,spider,2022-08-01,1290253
es.wikipedia.org,mobile-web,spider,2022-08-02,1135196
es.wikipedia.org,mobile-web,spider,2022-08-03,1488171
es.wikipedia.org,mobile-web,spider,2022-08-04,1540850
es.wikipedia.org,mobile-web,spider,2022-08-05,1598442
es.wikipedia.org,mobile-web,spider,2022-08-06,1335366
es.wikipedia.org,mobile-web,spider,2022-08-07,1283788
es.wikipedia.org,mobile-web,spider,2022-08-08,1318585
es.wikipedia.org,mobile-web,spider,2022-08-09,1411053
es.wikipedia.org,mobile-web,spider,2022-08-10,1572803
es.wikipedia.org,mobile-web,spider,2022-08-11,1640997
es.wikipedia.org,mobile-web,spider,2022-08-12,1656230
es.wikipedia.org,mobile-web,spider,2022-08-13,1277839
es.wikipedia.org,mobile-web,spider,2022-08-14,1257226
es.wikipedia.org,mobile-web,spider,2022-08-15,1527250
es.wikipedia.org,mobile-web,spider,2022-08-16,1357889
es.wikipedia.org,mobile-web,spider,2022-08-17,1366980
es.wikipedia.org,mobile-web,spider,2022-08-18,1834510
es.wikipedia.org,mobile-web,spider,2022-08-19,1411904
es.wikipedia.org,mobile-web,spider,2022-08-20,1341818
es.wikipedia.org,mobile-web,spider,2022-08-21,1248031
es.wikipedia.org,mobile-web,spider,2022-08-22,1501267
es.wikipedia.org,mobile-web,spider,2022-08-23,1178506
es.wikipedia.org,mobile-web,spider,2022-08-24,1419230
es.wikipedia.org,mobile-web,spider,2022-08-25,1459443
es.wikipedia.org,mobile-web,spider,2022-08-26,1348138
es.wikipedia.org,mobile-web,spider,2022-08-27,1421952
es.wikipedia.org,mobile-web,spider,2022-08-28,1359834
es.wikipedia.org,mobile-web,spider,2022-08-29,1489931
es.wikipedia.org,mobile-web,spider,2022-08-30,1577519
es.wikipedia.org,mobile-web,spider,2022-08-31,1853336
es.wikipedia.org,mobile-web,spider,2022-09-01,1643725
es.wikipedia.org,mobile-web,spider,2022-09-02,1460472
es.wikipedia.org,mobile-web,spider,2022-09-03,1515892
es.wikipedia.org,mobile-web,spider,2022-09-04,1497442
es.wikipedia.org,mobile-web,spider,2022-09-05,1424379
es.wikipedia.org,mobile-web,spider,2022-09-06,1458847
es.wikipedia.org,mobile-web,spider,2022-09-07,1354968
es.wikipedia.org,mobile-web,spider,2022-09-08,1177391
es.wikipedia.org,mobile-web,spider,2022-09-09,1231742
es.wikipedia.org,mobile-web,spider,2022-09-10,1577531
es.wikipedia.org,mobile-web,spider,2022-09-11,1564481
es.wikipedia.org,mobile-web,spider,2022-09-12,1633303
es.wikipedia.org,mobile-web,spider,2022-09-13,1502680
es.wikipedia.org,mobile-web,spider,2022-09-14,1503355
es.wikipedia.org,mobile-web,spider,2022-09-15,1468658
es.wikipedia.org,mobile-web,spider,2022-09-16,1709303
es.wikipedia.org,mobile-web,spider,2022-09-17,1428368
es.wikipedia.org,mobile-web,spider,2022-09-18,1411790
es.wikipedia.org,mobile-web,spider,2022-09-19,1514669
es.wikipedia.org,mobile-web,spider,2022-09-20,1296001
es.wikipedia.org,mobile-web,spider,2022-09-21,1531514
es.wikipedia.org,mobile-web,spider,2022-09-22,1550269
es.wikipedia.org,mobile-web,spider,2022-09-23,1497078
es.wikipedia.org,mobile-web,spider,2022-09-24,1534769
es.wikipedia.org,mobile-web,spider,2022-09-25,1675499
es.wikipedia.org,mobile-web,spider,2022-09-26,1580894
es.wikipedia.org,mobile-web,spider,2022-09-27,1619788
es.wikipedia.org,mobile-web,spider,2022-09-28,1589186
es.wikipedia.org,mobile-web,spider,2022-09-29,1482622
es.wikipedia.org,mobile-web,spider,2022-09-30,1561911
es.wikipedia.org,mobile-web,spider,2022-10-01,1548791
es.wikipedia.org,mobile-web,spider,2022-10-02,1534012
es.wikipedia.org,mobile-web,spider,2022-10-03,1596841
es.wikipedia.org,mobile-web,spider,2022-10-04,1659776
es.wikipedia.org,mobile-web,spider,2022-10-05,1628183
es.wikipedia.org,mobile-web,spider,2022-10-06,1465613
es.wikipedia.org,mobile-web,spider,2022-10-07,1452111
es.wikipedia.org,mobile-web,spider,2022-10-08,1638779
es.wikipedia.org,mobile-web,spider,2022-10-09,1570588
es.wikipedia.org,mobile-web,spider,2022-10-10,1551415
es.wikipedia.org,mobile-web,spider,2022-10-11,1449507
es.wikipedia.org,mobile-web,spider,2022-10-12,1554452
es.wikipedia.org,mobile-web,spider,2022-10-13,1425857
es.wikipedia.org,mobile-web,spider,2022-10-14,1333127
es.wikipedia.org,mobile-web,spider,2022-10-15,1398894
es.wikipedia.org,mobile-web,spider,2022-10-16,1501021
es.wikipedia.org,mobile-web,spider,2022-10-17,1412282
es.wikipedia.org,mobile-web,spider,2022-10-18,1274667
es.wikipedia.org,mobile-web,spider,2022-10-19,1164985
es.wikipedia.org,mobile-web,spider,2022-10-20,1201954
es.wikipedia.org,mobile-web,spider,2022-10-21,1391126
es.wikipedia.org,mobile-web,spider,2022-10-22,1429782
es.wikipedia.org,mobile-web,spider,2022-10-23,1302144
es.wikipedia.org,mobile-web,spider,2022-10-24,1385366
es.wikipedia.org,mobile-web,spider,2022-10-25,1314990
es.wikipedia.org,mobile-web,spider,2022-10-26,1336734
es.wikipedia.org,mobile-web,spider,2022-10-27,1368585
es.wikipedia.org,mobile-web,spider,2022-10-28,1346343
es.wikipedia.org,mobile-web,spider,2022-10-29,1301804
es.wikipedia.org,mobile-web,spider,2022-10-30,1396327
es.wikipedia.org,mobile-web,spider,2022-10-31,1278273
es.wikipedia.org,mobile-web,spider,2022-11-01,1303731
es.wikipedia.org,mobile-web,spider,2022-11-02,1451650
es.wikipedia.org,mobile-web,spider,2022-11-03,1302096
es.wikipedia.org,mobile-web,spider,2022-11-04,1439462
es.wikipedia.org,mobile-web,spider,2022-11-05,1407909
es.wikipedia.org,mobile-web,spider,2022-11-06,1428396
es.wikipedia.org,mobile-web,spider,2022-11-07,1348364
es.wikipedia.org,mobile-web,spider,2022-11-08,1448614
es.wikipedia.org,mobile-web,spider,2022-11-09,1511552
es.wikipedia.org,mobile-web,spider,2022-11-10,1549207
es.wikipedia.org,mobile-web,spider,2022-11-11,1467815
es.wikipedia.org,mobile-web,spider,2022-11-12,1522605
es.wikipedia.org,mobile-web,spider,2022-11-13,1376998
es.wikipedia.org,mobile-web,spider,2022-11-14,1571509
es.wikipedia.org,mobile-web,spider,2022-11-15,1476500
es.wikipedia.org,mobile-web,spider,2022-11-16,1456314
es.wikipedia.org,mobile-web,spider,2022-11-17,1249759
es.wikipedia.org,mobile-web,spider,2022-11-18,1239515
es.wikipedia.org,mobile-web,spider,2022-11-19,1358852
es.wikipedia.org,mobile-web,spider,2022-11-20,1340254
es.wikipedia.org,mobile-web,spider,2022-11-21,1268232
es.wikipedia.org,mobile-web,spider,2022-11-22,1370873
es.wikipedia.org,mobile-web,spider,2022-11-23,1295629
es.wikipedia.org,mobile-web,spider,2022-11-24,1330928
es.wikipedia.org,mobile-web,spider,2022-11-25,1369724
es.wikipedia.org,mobile-web,spider,2022-11-26,1409385
es.wikipedia.org,mobile-web,spider,2022-11-27,1345304
es.wikipedia.org,mobile-web,spider,2022-11-28,1334320
es.wikipedia.org,mobile-web,spider,2022-11-29,1335018
es.wikipedia.org,mobile-web,spider,2022-11-30,1238645
es.wikipedia.org,mobile-web,spider,2022-12-01,1304280
es.wikipedia.org,mobile-web,spider,2022-12-02,1458285
es.wikipedia.org,mobile-web,spider,2022-12-03,1603443
es.wikipedia.org,mobile-web,spider,2022-12-04,1971772
es.wikipedia.org,mobile-web,spider,2022-12-05,1981663
es.wikipedia.org,mobile-web,spider,2022-12-06,1873360
es.wikipedia.org,mobile-web,spider,2022-12-07,1919176
es.wikipedia.org,mobile-web,spider,2022-12-08,1810592
es.wikipedia.org,mobile-web,spider,2022-12-09,2390088
es.wikipedia.org,mobile-web,spider,2022-12-10,2271601
es.wikipedia.org,mobile-web,spider,2022-12-11,2476910
es.wikipedia.org,mobile-web,spider,2022-12-12,2255374
es.wikipedia.org,mobile-web,spider,2022-12-13,2218198
es.wikipedia.org,mobile-web,spider,2022-12-14,1688415
es.wikipedia.org,mobile-web,spider,2022-12-15,2183093
es.wikipedia.org,mobile-web,spider,2022-12-16,1870342
es.wikipedia.org,mobile-web,spider,2022-12-17,1758556
es.wikipedia.org,mobile-web,spider,2022-12-18,1614154
es.wikipedia.org,mobile-web,spider,2022-12-19,1502359
es.wikipedia.org,mobile-web,spider,2022-12-20,1726833
es.wikipedia.org,mobile-web,spider,2022-12-21,1562293
es.wikipedia.org,mobile-web,spider,2022-12-22,1484815
es.wikipedia.org,mobile-web,spider,2022-12-23,1631733
es.wikipedia.org,mobile-web,spider,2022-12-24,1551028
es.wikipedia.org,mobile-web,spider,2022-12-25,1576337
es.wikipedia.org,mobile-web,spider,2022-12-26,1705912
es.wikipedia.org,mobile-web,spider,2022-12-27,1623187
es.wikipedia.org,mobile-web,spider,2022-12-28,1495343
es.wikipedia.org,mobile-web,spider,2022-12-29,1549358
es.wikipedia.org,mobile-web,spider,2022-12-30,1503216
es.wikipedia.org,mobile-web,spider,2022-12-31,1518672
es.wikipedia.org,mobile-web,spider,2023-01-01,1590385
es.wikipedia.org,mobile-web,spider,2023-01-02,1518852
es.wikipedia.org,mobile-web,spider,2023-01-03,1689106
es.wikipedia.org,mobile-web,spider,2023-01-04,1552990
es.wikipedia.org,mobile-web,spider,2023-01-05,1593548
es.wikipedia.org,mobile-web,spider,2023-01-06,1655787
es.wikipedia.org,mobile-web,spider,2023-01-07,1679622
es.wikipedia.org,mobile-web,spider,2023-01-08,1739999
es.wikipedia.org,mobile-web,spider,2023-01-09,1618978
es.wikipedia.org,mobile-web,spider,2023-01-10,1628569
es.wikipedia.org,mobile-web,spider,2023-01-11,1639943
es.wikipedia.org,mobile-web,spider,2023-01-12,1569900
es.wikipedia.org,mobile-web,spider,2023-01-13,1520011
es.wikipedia.org,mobile-web,spider,2023-01-14,1614155
es.wikipedia.org,mobile-web,spider,2023-01-15,1625788
es.wikipedia.org,mobile-web,spider,2023-01-16,1578390
es.wikipedia.org,mobile-web,spider,2023-01-17,1423160
es.wikipedia.org,mobile-web,spider,2023-01-18,1477614
es.wikipedia.org,mobile-web,spider,2023-01-19,1407407
es.wikipedia.org,mobile-web,spider,2023-01-20,1501325
es.wikipedia.org,mobile-web,spider,2023-01-21,1311334
es.wikipedia.org,mobile-web,spider,2023-01-22,1411598
es.wikipedia.org,mobile-web,spider,2023-01-23,1366088
es.wikipedia.org,mobile-web,spider,2023-01-24,1252296
es.wikipedia.org,mobile-web,spider,2023-01-25,1117926
es.wikipedia.org,mobile-web,spider,2023-01-26,1243717
es.wikipedia.org,mobile-web,spider,2023-01-27,1311864
es.wikipedia.org,mobile-web,spider,2023-01-28,1537846
es.wikipedia.org,mobile-web,spider,2023-01-29,1417306
es.wikipedia.org,mobile-web,spider,2023-01-30,1433688
es.wikipedia.org,mobile-web,spider,2023-01-31,1161813
es.wikipedia.org,mobile-web,spider,2023-02-01,1215293
es.wikipedia.org,mobile-web,spider,2023-02-02,1415854
es.wikipedia.org,mobile-web,spider,2023-02-03,1415389
es.wikipedia.org,mobile-web,spider,2023-02-04,1321426
es.wikipedia.org,mobile-web,spider,2023-02-05,1401057
es.wikipedia.org,mobile-web,spider,2023-02-06,1198650
es.wikipedia.org,mobile-web,spider,2023-02-07,1368311
es.wikipedia.org,mobile-web,spider,2023-02-08,1389821
es.wikipedia.org,mobile-web,spider,2023-02-09,1378774
es.wikipedia.org,mobile-web,spider,2023-02-10,1224436
es.wikipedia.org,mobile-web,spider,2023-02-11,1241605
es.wikipedia.org,mobile-web,spider,2023-02-12,1192511
es.wikipedia.org,mobile-web,spider,2023-02-13,1253533
es.wikipedia.org,mobile-web,spider,2023-02-14,1321409
es.wikipedia.org,mobile-web,spider,2023-02-15,1488493
es.wikipedia.org,mobile-web,spider,2023-02-16,1381365
es.wikipedia.org,mobile-web,spider,2023-02-17,1510617
es.wikipedia.org,mobile-web,spider,2023-02-18,1347002
es.wikipedia.org,mobile-web,spider,2023-02-19,1403704
es.wikipedia.org,mobile-web,spider,2023-02-20,1490337
es.wikipedia.org,mobile-web,spider,2023-02-21,1541724
es.wikipedia.org,mobile-web,spider,2023-02-22,1380020
es.wikipedia.org,mobile-web,spider,2023-02-23,1319186
es.wikipedia.org,mobile-web,spider,2023-02-24,1592777
es.wikipedia.org,mobile-web,spider,2023-02-25,1509132
es.wikipedia.org,mobile-web,spider,2023-02-26,1469073
es.wikipedia.org,mobile-web,spider,2023-02-27,1617000
es.wikipedia.org,mobile-web,spider,2023-02-28,1304626
es.wikipedia.org,mobile-web,spider,2023-03-01,1289755
es.wikipedia.org,mobile-web,spider,2023-03-02,1533408
es.wikipedia.org,mobile-web,spider,2023-03-03,1456567
es.wikipedia.org,mobile-web,spider,2023-03-04,1417353
es.wikipedia.org,mobile-web,spider,2023-03-05,1567065
es.wikipedia.org,mobile-web,spider,2023-03-06,1579767
es.wikipedia.org,mobile-web,spider,2023-03-07,1697566
es.wikipedia.org,mobile-web,spider,2023-03-08,1799366
es.wikipedia.org,mobile-web,spider,2023-03-09,1708272
es.wikipedia.org,mobile-web,spider,2023-03-10,1688861
es.wikipedia.org,mobile-web,spider,2023-03-11,1565909
es.wikipedia.org,mobile-web,spider,2023-03-12,1593342
es.wikipedia.org,mobile-web,spider,2023-03-13,1573073
