project,activity_level,year,month,country,editors
fr.wikipedia.org,5..99-edits,2021,02,CY,10
fr.wikipedia.org,5..99-edits,2021,02,CZ,10
fr.wikipedia.org,5..99-edits,2021,02,DK,10
fr.wikipedia.org,5..99-edits,2021,02,DO,10
fr.wikipedia.org,5..99-edits,2021,02,EC,10
fr.wikipedia.org,5..99-edits,2021,02,EE,10
fr.wikipedia.org,5..99-edits,2021,02,FI,10
fr.wikipedia.org,5..99-edits,2021,02,GA,10
fr.wikipedia.org,5..99-edits,2021,02,GE,10
fr.wikipedia.org,5..99-edits,2021,02,GF,10
fr.wikipedia.org,5..99-edits,2021,02,GN,10
fr.wikipedia.org,5..99-edits,2021,02,GR,10
fr.wikipedia.org,5..99-edits,2021,02,HK,10
fr.wikipedia.org,5..99-edits,2021,02,HR,10
fr.wikipedia.org,5..99-edits,2021,02,HT,10
fr.wikipedia.org,5..99-edits,2021,02,HU,10
fr.wikipedia.org,5..99-edits,2021,02,ID,10
fr.wikipedia.org,5..99-edits,2021,02,IN,10
fr.wikipedia.org,5..99-edits,2021,02,IS,10
fr.wikipedia.org,5..99-edits,2021,02,JO,10
fr.wikipedia.org,5..99-edits,2021,02,KH,10
fr.wikipedia.org,5..99-edits,2021,02,KR,10
fr.wikipedia.org,5..99-edits,2021,02,KW,10
fr.wikipedia.org,5..99-edits,2021,02,LB,10
fr.wikipedia.org,5..99-edits,2021,02,MC,10
fr.wikipedia.org,5..99-edits,2021,02,ME,10
fr.wikipedia.org,5..99-edits,2021,02,MK,10
fr.wikipedia.org,5..99-edits,2021,02,ML,10
fr.wikipedia.org,5..99-edits,2021,02,MQ,10
fr.wikipedia.org,5..99-edits,2021,02,MR,10
fr.wikipedia.org,5..99-edits,2021,02,MU,10
fr.wikipedia.org,5..99-edits,2021,02,MY,10
fr.wikipedia.org,5..99-edits,2021,02,NC,10
fr.wikipedia.org,5..99-edits,2021,02,NE,10
fr.wikipedia.org,5..99-edits,2021,02,NO,10
fr.wikipedia.org,5..99-edits,2021,02,NZ,10
fr.wikipedia.org,5..99-edits,2021,02,PE,10
fr.wikipedia.org,5..99-edits,2021,02,PF,10
fr.wikipedia.org,5..99-edits,2021,02,PH,10
fr.wikipedia.org,5..99-edits,2021,02,PR,10
fr.wikipedia.org,5..99-edits,2021,02,QA,10
fr.wikipedia.org,5..99-edits,2021,02,RO,10
fr.wikipedia.org,5..99-edits,2021,02,RS,10
fr.wikipedia.org,5..99-edits,2021,02,SK,10
fr.wikipedia.org,5..99-edits,2021,02,TD,10
fr.wikipedia.org,5..99-edits,2021,02,TG,10
fr.wikipedia.org,5..99-edits,2021,02,TW,10
fr.wikipedia.org,5..99-edits,2021,02,UA,10
fr.wikipedia.org,5..99-edits,2021,02,UY,10
fr.wikipedia.org,5..99-edits,2021,02,YT,10
fr.wikipedia.org,5..99-edits,2021,02,ZA,10
fr.wikipedia.org,5..99-edits,2021,03,FR,6460
fr.wikipedia.org,5..99-edits,2021,03,CA,480
fr.wikipedia.org,5..99-edits,2021,03,BE,400
fr.wikipedia.org,5..99-edits,2021,03,CH,290
fr.wikipedia.org,5..99-edits,2021,03,DZ,130
fr.wikipedia.org,5..99-edits,2021,03,MA,110
fr.wikipedia.org,5..99-edits,2021,03,IT,100
fr.wikipedia.org,5..99-edits,2021,03,TN,100
fr.wikipedia.org,5..99-edits,2021,03,US,100
fr.wikipedia.org,5..99-edits,2021,03,DE,90
fr.wikipedia.org,5..99-edits,2021,03,ES,80
fr.wikipedia.org,5..99-edits,2021,03,GB,60
fr.wikipedia.org,5..99-edits,2021,03,NL,60
fr.wikipedia.org,5..99-edits,2021,03,AU,50
fr.wikipedia.org,5..99-edits,2021,03,BJ,40
fr.wikipedia.org,5..99-edits,2021,03,CD,40
fr.wikipedia.org,5..99-edits,2021,03,BR,30
fr.wikipedia.org,5..99-edits,2021,03,CI,30
fr.wikipedia.org,5..99-edits,2021,03,CM,30
fr.wikipedia.org,5..99-edits,2021,03,JP,30
fr.wikipedia.org,5..99-edits,2021,03,RE,30
fr.wikipedia.org,5..99-edits,2021,03,AT,20
fr.wikipedia.org,5..99-edits,2021,03,CZ,20
fr.wikipedia.org,5..99-edits,2021,03,IL,20
fr.wikipedia.org,5..99-edits,2021,03,LB,20
fr.wikipedia.org,5..99-edits,2021,03,LU,20
fr.wikipedia.org,5..99-edits,2021,03,PL,20
fr.wikipedia.org,5..99-edits,2021,03,RO,20
fr.wikipedia.org,5..99-edits,2021,03,SE,20
fr.wikipedia.org,5..99-edits,2021,03,SN,20
fr.wikipedia.org,5..99-edits,2021,03,AD,10
fr.wikipedia.org,5..99-edits,2021,03,AM,10
fr.wikipedia.org,5..99-edits,2021,03,AR,10
fr.wikipedia.org,5..99-edits,2021,03,BA,10
fr.wikipedia.org,5..99-edits,2021,03,BD,10
fr.wikipedia.org,5..99-edits,2021,03,BF,10
fr.wikipedia.org,5..99-edits,2021,03,BG,10
fr.wikipedia.org,5..99-edits,2021,03,CF,10
fr.wikipedia.org,5..99-edits,2021,03,CG,10
fr.wikipedia.org,5..99-edits,2021,03,CL,10
fr.wikipedia.org,5..99-edits,2021,03,CO,10
fr.wikipedia.org,5..99-edits,2021,03,CR,10
fr.wikipedia.org,5..99-edits,2021,03,CY,10
fr.wikipedia.org,5..99-edits,2021,03,DK,10
fr.wikipedia.org,5..99-edits,2021,03,DO,10
fr.wikipedia.org,5..99-edits,2021,03,EC,10
fr.wikipedia.org,5..99-edits,2021,03,EE,10
fr.wikipedia.org,5..99-edits,2021,03,FI,10
fr.wikipedia.org,5..99-edits,2021,03,GA,10
fr.wikipedia.org,5..99-edits,2021,03,GE,10
fr.wikipedia.org,5..99-edits,2021,03,GF,10
fr.wikipedia.org,5..99-edits,2021,03,GH,10
fr.wikipedia.org,5..99-edits,2021,03,GN,10
fr.wikipedia.org,5..99-edits,2021,03,GP,10
fr.wikipedia.org,5..99-edits,2021,03,GR,10
fr.wikipedia.org,5..99-edits,2021,03,GT,10
fr.wikipedia.org,5..99-edits,2021,03,HK,10
fr.wikipedia.org,5..99-edits,2021,03,HR,10
fr.wikipedia.org,5..99-edits,2021,03,HT,10
fr.wikipedia.org,5..99-edits,2021,03,HU,10
fr.wikipedia.org,5..99-edits,2021,03,ID,10
fr.wikipedia.org,5..99-edits,2021,03,IE,10
fr.wikipedia.org,5..99-edits,2021,03,IN,10
fr.wikipedia.org,5..99-edits,2021,03,IS,10
fr.wikipedia.org,5..99-edits,2021,03,JE,10
fr.wikipedia.org,5..99-edits,2021,03,KH,10
fr.wikipedia.org,5..99-edits,2021,03,KR,10
fr.wikipedia.org,5..99-edits,2021,03,LI,10
fr.wikipedia.org,5..99-edits,2021,03,LV,10
fr.wikipedia.org,5..99-edits,2021,03,MC,10
fr.wikipedia.org,5..99-edits,2021,03,MG,10
fr.wikipedia.org,5..99-edits,2021,03,MK,10
fr.wikipedia.org,5..99-edits,2021,03,ML,10
fr.wikipedia.org,5..99-edits,2021,03,MQ,10
fr.wikipedia.org,5..99-edits,2021,03,MR,10
fr.wikipedia.org,5..99-edits,2021,03,MX,10
fr.wikipedia.org,5..99-edits,2021,03,MY,10
fr.wikipedia.org,5..99-edits,2021,03,NC,10
fr.wikipedia.org,5..99-edits,2021,03,NE,10
fr.wikipedia.org,5..99-edits,2021,03,NG,10
fr.wikipedia.org,5..99-edits,2021,03,NO,10
fr.wikipedia.org,5..99-edits,2021,03,NZ,10
fr.wikipedia.org,5..99-edits,2021,03,PA,10
fr.wikipedia.org,5..99-edits,2021,03,PE,10
fr.wikipedia.org,5..99-edits,2021,03,PF,10
fr.wikipedia.org,5..99-edits,2021,03,PH,10
fr.wikipedia.org,5..99-edits,2021,03,PM,10
fr.wikipedia.org,5..99-edits,2021,03,PS,10
fr.wikipedia.org,5..99-edits,2021,03,PT,10
fr.wikipedia.org,5..99-edits,2021,03,PY,10
fr.wikipedia.org,5..99-edits,2021,03,RS,10
fr.wikipedia.org,5..99-edits,2021,03,SI,10
fr.wikipedia.org,5..99-edits,2021,03,SK,10
fr.wikipedia.org,5..99-edits,2021,03,TD,10
fr.wikipedia.org,5..99-edits,2021,03,TG,10
fr.wikipedia.org,5..99-edits,2021,03,TW,10
fr.wikipedia.org,5..99-edits,2021,03,TZ,10
fr.wikipedia.org,5..99-edits,2021,03,UA,10
fr.wikipedia.org,5..99-edits,2021,03,UG,10
fr.wikipedia.org,5..99-edits,2021,03,UY,10
fr.wikipedia.org,5..99-edits,2021,03,ZA,10
fr.wikipedia.org,5..99-edits,2021,04,FR,6530
fr.wikipedia.org,5..99-edits,2021,04,BE,460
fr.wikipedia.org,5..99-edits,2021,04,CA,440
fr.wikipedia.org,5..99-edits,2021,04,CH,280
fr.wikipedia.org,5..99-edits,2021,04,DZ,140
fr.wikipedia.org,5..99-edits,2021,04,MA,120
fr.wikipedia.org,5..99-edits,2021,04,US,120
fr.wikipedia.org,5..99-edits,2021,04,IT,110
fr.wikipedia.org,5..99-edits,2021,04,DE,100
fr.wikipedia.org,5..99-edits,2021,04,CI,70
fr.wikipedia.org,5..99-edits,2021,04,ES,70
fr.wikipedia.org,5..99-edits,2021,04,TN,70
fr.wikipedia.org,5..99-edits,2021,04,GB,60
fr.wikipedia.org,5..99-edits,2021,04,NL,60
fr.wikipedia.org,5..99-edits,2021,04,BJ,40
fr.wikipedia.org,5..99-edits,2021,04,CD,40
fr.wikipedia.org,5..99-edits,2021,04,AU,30
fr.wikipedia.org,5..99-edits,2021,04,BR,30
fr.wikipedia.org,5..99-edits,2021,04,CM,30
fr.wikipedia.org,5..99-edits,2021,04,JP,30
fr.wikipedia.org,5..99-edits,2021,04,LU,30
fr.wikipedia.org,5..99-edits,2021,04,RE,30
fr.wikipedia.org,5..99-edits,2021,04,AT,20
fr.wikipedia.org,5..99-edits,2021,04,CO,20
fr.wikipedia.org,5..99-edits,2021,04,GN,20
fr.wikipedia.org,5..99-edits,2021,04,IN,20
fr.wikipedia.org,5..99-edits,2021,04,PL,20
fr.wikipedia.org,5..99-edits,2021,04,RO,20
fr.wikipedia.org,5..99-edits,2021,04,SE,20
fr.wikipedia.org,5..99-edits,2021,04,SN,20
fr.wikipedia.org,5..99-edits,2021,04,AD,10
fr.wikipedia.org,5..99-edits,2021,04,AR,10
fr.wikipedia.org,5..99-edits,2021,04,BA,10
fr.wikipedia.org,5..99-edits,2021,04,BD,10
fr.wikipedia.org,5..99-edits,2021,04,BF,10
fr.wikipedia.org,5..99-edits,2021,04,BG,10
fr.wikipedia.org,5..99-edits,2021,04,BS,10
fr.wikipedia.org,5..99-edits,2021,04,CG,10
fr.wikipedia.org,5..99-edits,2021,04,CL,10
fr.wikipedia.org,5..99-edits,2021,04,CR,10
fr.wikipedia.org,5..99-edits,2021,04,CZ,10
fr.wikipedia.org,5..99-edits,2021,04,DK,10
fr.wikipedia.org,5..99-edits,2021,04,DO,10
fr.wikipedia.org,5..99-edits,2021,04,EC,10
fr.wikipedia.org,5..99-edits,2021,04,EE,10
fr.wikipedia.org,5..99-edits,2021,04,FI,10
fr.wikipedia.org,5..99-edits,2021,04,GA,10
fr.wikipedia.org,5..99-edits,2021,04,GE,10
fr.wikipedia.org,5..99-edits,2021,04,GF,10
fr.wikipedia.org,5..99-edits,2021,04,GH,10
fr.wikipedia.org,5..99-edits,2021,04,GL,10
fr.wikipedia.org,5..99-edits,2021,04,GP,10
fr.wikipedia.org,5..99-edits,2021,04,GR,10
fr.wikipedia.org,5..99-edits,2021,04,HK,10
fr.wikipedia.org,5..99-edits,2021,04,HR,10
fr.wikipedia.org,5..99-edits,2021,04,HT,10
fr.wikipedia.org,5..99-edits,2021,04,HU,10
fr.wikipedia.org,5..99-edits,2021,04,ID,10
fr.wikipedia.org,5..99-edits,2021,04,IE,10
fr.wikipedia.org,5..99-edits,2021,04,IL,10
fr.wikipedia.org,5..99-edits,2021,04,IS,10
fr.wikipedia.org,5..99-edits,2021,04,JE,10
fr.wikipedia.org,5..99-edits,2021,04,KH,10
fr.wikipedia.org,5..99-edits,2021,04,KM,10
fr.wikipedia.org,5..99-edits,2021,04,KR,10
fr.wikipedia.org,5..99-edits,2021,04,LB,10
fr.wikipedia.org,5..99-edits,2021,04,LT,10
fr.wikipedia.org,5..99-edits,2021,04,MC,10
fr.wikipedia.org,5..99-edits,2021,04,MD,10
fr.wikipedia.org,5..99-edits,2021,04,MG,10
fr.wikipedia.org,5..99-edits,2021,04,MK,10
fr.wikipedia.org,5..99-edits,2021,04,ML,10
fr.wikipedia.org,5..99-edits,2021,04,MO,10
fr.wikipedia.org,5..99-edits,2021,04,MQ,10
fr.wikipedia.org,5..99-edits,2021,04,MT,10
fr.wikipedia.org,5..99-edits,2021,04,MU,10
fr.wikipedia.org,5..99-edits,2021,04,MX,10
fr.wikipedia.org,5..99-edits,2021,04,MY,10
fr.wikipedia.org,5..99-edits,2021,04,NC,10
fr.wikipedia.org,5..99-edits,2021,04,NE,10
fr.wikipedia.org,5..99-edits,2021,04,NO,10
fr.wikipedia.org,5..99-edits,2021,04,NP,10
fr.wikipedia.org,5..99-edits,2021,04,NZ,10
fr.wikipedia.org,5..99-edits,2021,04,PE,10
fr.wikipedia.org,5..99-edits,2021,04,PF,10
fr.wikipedia.org,5..99-edits,2021,04,PH,10
fr.wikipedia.org,5..99-edits,2021,04,PT,10
fr.wikipedia.org,5..99-edits,2021,04,PY,10
fr.wikipedia.org,5..99-edits,2021,04,QA,10
fr.wikipedia.org,5..99-edits,2021,04,RS,10
fr.wikipedia.org,5..99-edits,2021,04,SI,10
fr.wikipedia.org,5..99-edits,2021,04,SK,10
fr.wikipedia.org,5..99-edits,2021,04,TD,10
fr.wikipedia.org,5..99-edits,2021,04,TG,10
fr.wikipedia.org,5..99-edits,2021,04,TW,10
fr.wikipedia.org,5..99-edits,2021,04,TZ,10
fr.wikipedia.org,5..99-edits,2021,04,UA,10
fr.wikipedia.org,5..99-edits,2021,04,YT,10
fr.wikipedia.org,5..99-edits,2021,04,ZA,10
fr.wikipedia.org,5..99-edits,2021,05,FR,6370
fr.wikipedia.org,5..99-edits,2021,05,CA,500
fr.wikipedia.org,5..99-edits,2021,05,BE,480
fr.wikipedia.org,5..99-edits,2021,05,CH,280
fr.wikipedia.org,5..99-edits,2021,05,DZ,180
fr.wikipedia.org,5..99-edits,2021,05,DE,110
fr.wikipedia.org,5..99-edits,2021,05,MA,110
fr.wikipedia.org,5..99-edits,2021,05,US,110
fr.wikipedia.org,5..99-edits,2021,05,IT,90
fr.wikipedia.org,5..99-edits,2021,05,NL,70
fr.wikipedia.org,5..99-edits,2021,05,TN,70
fr.wikipedia.org,5..99-edits,2021,05,ES,60
fr.wikipedia.org,5..99-edits,2021,05,GB,50
fr.wikipedia.org,5..99-edits,2021,05,CD,40
fr.wikipedia.org,5..99-edits,2021,05,BR,30
fr.wikipedia.org,5..99-edits,2021,05,CI,30
fr.wikipedia.org,5..99-edits,2021,05,GF,30
fr.wikipedia.org,5..99-edits,2021,05,RE,30
fr.wikipedia.org,5..99-edits,2021,05,SE,30
fr.wikipedia.org,5..99-edits,2021,05,SN,30
fr.wikipedia.org,5..99-edits,2021,05,GR,20
fr.wikipedia.org,5..99-edits,2021,05,IL,20
fr.wikipedia.org,5..99-edits,2021,05,JP,20
fr.wikipedia.org,5..99-edits,2021,05,LU,20
fr.wikipedia.org,5..99-edits,2021,05,MQ,20
fr.wikipedia.org,5..99-edits,2021,05,PL,20
fr.wikipedia.org,5..99-edits,2021,05,RO,20
fr.wikipedia.org,5..99-edits,2021,05,AD,10
fr.wikipedia.org,5..99-edits,2021,05,AM,10
fr.wikipedia.org,5..99-edits,2021,05,AR,10
fr.wikipedia.org,5..99-edits,2021,05,AT,10
fr.wikipedia.org,5..99-edits,2021,05,AU,10
fr.wikipedia.org,5..99-edits,2021,05,BA,10
fr.wikipedia.org,5..99-edits,2021,05,BD,10
fr.wikipedia.org,5..99-edits,2021,05,BF,10
fr.wikipedia.org,5..99-edits,2021,05,BG,10
fr.wikipedia.org,5..99-edits,2021,05,BJ,10
fr.wikipedia.org,5..99-edits,2021,05,BV,10
fr.wikipedia.org,5..99-edits,2021,05,CG,10
fr.wikipedia.org,5..99-edits,2021,05,CL,10
fr.wikipedia.org,5..99-edits,2021,05,CM,10
fr.wikipedia.org,5..99-edits,2021,05,CO,10
fr.wikipedia.org,5..99-edits,2021,05,CR,10
fr.wikipedia.org,5..99-edits,2021,05,CY,10
fr.wikipedia.org,5..99-edits,2021,05,CZ,10
fr.wikipedia.org,5..99-edits,2021,05,DK,10
fr.wikipedia.org,5..99-edits,2021,05,DO,10
fr.wikipedia.org,5..99-edits,2021,05,EC,10
fr.wikipedia.org,5..99-edits,2021,05,EE,10
fr.wikipedia.org,5..99-edits,2021,05,FI,10
fr.wikipedia.org,5..99-edits,2021,05,GA,10
fr.wikipedia.org,5..99-edits,2021,05,GE,10
fr.wikipedia.org,5..99-edits,2021,05,GH,10
fr.wikipedia.org,5..99-edits,2021,05,GL,10
fr.wikipedia.org,5..99-edits,2021,05,GM,10
fr.wikipedia.org,5..99-edits,2021,05,GN,10
fr.wikipedia.org,5..99-edits,2021,05,GP,10
fr.wikipedia.org,5..99-edits,2021,05,GT,10
fr.wikipedia.org,5..99-edits,2021,05,HK,10
fr.wikipedia.org,5..99-edits,2021,05,HR,10
fr.wikipedia.org,5..99-edits,2021,05,HT,10
fr.wikipedia.org,5..99-edits,2021,05,HU,10
fr.wikipedia.org,5..99-edits,2021,05,ID,10
fr.wikipedia.org,5..99-edits,2021,05,IE,10
fr.wikipedia.org,5..99-edits,2021,05,IN,10
fr.wikipedia.org,5..99-edits,2021,05,IS,10
fr.wikipedia.org,5..99-edits,2021,05,KH,10
fr.wikipedia.org,5..99-edits,2021,05,KM,10
fr.wikipedia.org,5..99-edits,2021,05,KR,10
fr.wikipedia.org,5..99-edits,2021,05,LB,10
fr.wikipedia.org,5..99-edits,2021,05,LT,10
fr.wikipedia.org,5..99-edits,2021,05,LV,10
fr.wikipedia.org,5..99-edits,2021,05,MC,10
fr.wikipedia.org,5..99-edits,2021,05,MD,10
fr.wikipedia.org,5..99-edits,2021,05,MG,10
fr.wikipedia.org,5..99-edits,2021,05,ML,10
fr.wikipedia.org,5..99-edits,2021,05,MT,10
fr.wikipedia.org,5..99-edits,2021,05,MU,10
fr.wikipedia.org,5..99-edits,2021,05,MX,10
fr.wikipedia.org,5..99-edits,2021,05,MY,10
fr.wikipedia.org,5..99-edits,2021,05,NC,10
fr.wikipedia.org,5..99-edits,2021,05,NG,10
fr.wikipedia.org,5..99-edits,2021,05,NO,10
fr.wikipedia.org,5..99-edits,2021,05,NZ,10
fr.wikipedia.org,5..99-edits,2021,05,PA,10
fr.wikipedia.org,5..99-edits,2021,05,PE,10
fr.wikipedia.org,5..99-edits,2021,05,PF,10
fr.wikipedia.org,5..99-edits,2021,05,PH,10
fr.wikipedia.org,5..99-edits,2021,05,PM,10
fr.wikipedia.org,5..99-edits,2021,05,PT,10
fr.wikipedia.org,5..99-edits,2021,05,PY,10
fr.wikipedia.org,5..99-edits,2021,05,SC,10
fr.wikipedia.org,5..99-edits,2021,05,SI,10
fr.wikipedia.org,5..99-edits,2021,05,SK,10
fr.wikipedia.org,5..99-edits,2021,05,SV,10
fr.wikipedia.org,5..99-edits,2021,05,TD,10
fr.wikipedia.org,5..99-edits,2021,05,TG,10
fr.wikipedia.org,5..99-edits,2021,05,TW,10
fr.wikipedia.org,5..99-edits,2021,05,UA,10
fr.wikipedia.org,5..99-edits,2021,05,UG,10
fr.wikipedia.org,5..99-edits,2021,05,UY,10
fr.wikipedia.org,5..99-edits,2021,05,YT,10
fr.wikipedia.org,5..99-edits,2021,05,ZA,10
fr.wikipedia.org,5..99-edits,2021,06,FR,5410
fr.wikipedia.org,5..99-edits,2021,06,CA,410
fr.wikipedia.org,5..99-edits,2021,06,BE,400
fr.wikipedia.org,5..99-edits,2021,06,CH,270
fr.wikipedia.org,5..99-edits,2021,06,DZ,150
fr.wikipedia.org,5..99-edits,2021,06,US,110
fr.wikipedia.org,5..99-edits,2021,06,DE,80
fr.wikipedia.org,5..99-edits,2021,06,IT,80
fr.wikipedia.org,5..99-edits,2021,06,MA,80
fr.wikipedia.org,5..99-edits,2021,06,TN,80
fr.wikipedia.org,5..99-edits,2021,06,ES,60
fr.wikipedia.org,5..99-edits,2021,06,GB,60
fr.wikipedia.org,5..99-edits,2021,06,NL,50
fr.wikipedia.org,5..99-edits,2021,06,CI,40
fr.wikipedia.org,5..99-edits,2021,06,JP,30
fr.wikipedia.org,5..99-edits,2021,06,RE,30
fr.wikipedia.org,5..99-edits,2021,06,AR,20
fr.wikipedia.org,5..99-edits,2021,06,BJ,20
fr.wikipedia.org,5..99-edits,2021,06,BR,20
fr.wikipedia.org,5..99-edits,2021,06,CD,20
fr.wikipedia.org,5..99-edits,2021,06,CM,20
fr.wikipedia.org,5..99-edits,2021,06,CO,20
fr.wikipedia.org,5..99-edits,2021,06,LU,20
fr.wikipedia.org,5..99-edits,2021,06,PL,20
fr.wikipedia.org,5..99-edits,2021,06,PT,20
fr.wikipedia.org,5..99-edits,2021,06,RO,20
fr.wikipedia.org,5..99-edits,2021,06,SN,20
fr.wikipedia.org,5..99-edits,2021,06,AM,10
fr.wikipedia.org,5..99-edits,2021,06,AT,10
fr.wikipedia.org,5..99-edits,2021,06,AU,10
fr.wikipedia.org,5..99-edits,2021,06,BA,10
fr.wikipedia.org,5..99-edits,2021,06,BD,10
fr.wikipedia.org,5..99-edits,2021,06,BF,10
fr.wikipedia.org,5..99-edits,2021,06,CG,10
fr.wikipedia.org,5..99-edits,2021,06,CL,10
fr.wikipedia.org,5..99-edits,2021,06,CY,10
fr.wikipedia.org,5..99-edits,2021,06,CZ,10
fr.wikipedia.org,5..99-edits,2021,06,DK,10
fr.wikipedia.org,5..99-edits,2021,06,DO,10
fr.wikipedia.org,5..99-edits,2021,06,EC,10
fr.wikipedia.org,5..99-edits,2021,06,EE,10
fr.wikipedia.org,5..99-edits,2021,06,FI,10
fr.wikipedia.org,5..99-edits,2021,06,GA,10
fr.wikipedia.org,5..99-edits,2021,06,GE,10
fr.wikipedia.org,5..99-edits,2021,06,GF,10
fr.wikipedia.org,5..99-edits,2021,06,GM,10
fr.wikipedia.org,5..99-edits,2021,06,GN,10
fr.wikipedia.org,5..99-edits,2021,06,GP,10
fr.wikipedia.org,5..99-edits,2021,06,GR,10
fr.wikipedia.org,5..99-edits,2021,06,GT,10
fr.wikipedia.org,5..99-edits,2021,06,HK,10
fr.wikipedia.org,5..99-edits,2021,06,HR,10
fr.wikipedia.org,5..99-edits,2021,06,HT,10
fr.wikipedia.org,5..99-edits,2021,06,HU,10
fr.wikipedia.org,5..99-edits,2021,06,ID,10
fr.wikipedia.org,5..99-edits,2021,06,IE,10
fr.wikipedia.org,5..99-edits,2021,06,IL,10
fr.wikipedia.org,5..99-edits,2021,06,IN,10
fr.wikipedia.org,5..99-edits,2021,06,JO,10
fr.wikipedia.org,5..99-edits,2021,06,KE,10
fr.wikipedia.org,5..99-edits,2021,06,KH,10
fr.wikipedia.org,5..99-edits,2021,06,KR,10
fr.wikipedia.org,5..99-edits,2021,06,LB,10
fr.wikipedia.org,5..99-edits,2021,06,LK,10
fr.wikipedia.org,5..99-edits,2021,06,LT,10
fr.wikipedia.org,5..99-edits,2021,06,LV,10
fr.wikipedia.org,5..99-edits,2021,06,MC,10
fr.wikipedia.org,5..99-edits,2021,06,MG,10
fr.wikipedia.org,5..99-edits,2021,06,ML,10
fr.wikipedia.org,5..99-edits,2021,06,MQ,10
fr.wikipedia.org,5..99-edits,2021,06,MU,10
fr.wikipedia.org,5..99-edits,2021,06,MW,10
fr.wikipedia.org,5..99-edits,2021,06,MX,10
fr.wikipedia.org,5..99-edits,2021,06,MY,10
fr.wikipedia.org,5..99-edits,2021,06,NC,10
fr.wikipedia.org,5..99-edits,2021,06,NE,10
fr.wikipedia.org,5..99-edits,2021,06,NO,10
fr.wikipedia.org,5..99-edits,2021,06,NZ,10
fr.wikipedia.org,5..99-edits,2021,06,PE,10
fr.wikipedia.org,5..99-edits,2021,06,PF,10
fr.wikipedia.org,5..99-edits,2021,06,PH,10
fr.wikipedia.org,5..99-edits,2021,06,PM,10
fr.wikipedia.org,5..99-edits,2021,06,PR,10
fr.wikipedia.org,5..99-edits,2021,06,PY,10
fr.wikipedia.org,5..99-edits,2021,06,QA,10
fr.wikipedia.org,5..99-edits,2021,06,SE,10
fr.wikipedia.org,5..99-edits,2021,06,SI,10
fr.wikipedia.org,5..99-edits,2021,06,SK,10
fr.wikipedia.org,5..99-edits,2021,06,TD,10
fr.wikipedia.org,5..99-edits,2021,06,TG,10
fr.wikipedia.org,5..99-edits,2021,06,TW,10
fr.wikipedia.org,5..99-edits,2021,06,UA,10
fr.wikipedia.org,5..99-edits,2021,06,UY,10
fr.wikipedia.org,5..99-edits,2021,06,VU,10
fr.wikipedia.org,5..99-edits,2021,06,YT,10
fr.wikipedia.org,5..99-edits,2021,06,ZA,10
fr.wikipedia.org,5..99-edits,2021,07,FR,5100
fr.wikipedia.org,5..99-edits,2021,07,BE,390
fr.wikipedia.org,5..99-edits,2021,07,CA,340
fr.wikipedia.org,5..99-edits,2021,07,CH,200
fr.wikipedia.org,5..99-edits,2021,07,DZ,140
fr.wikipedia.org,5..99-edits,2021,07,MA,100
fr.wikipedia.org,5..99-edits,2021,07,DE,90
fr.wikipedia.org,5..99-edits,2021,07,GB,90
fr.wikipedia.org,5..99-edits,2021,07,US,90
fr.wikipedia.org,5..99-edits,2021,07,IT,70
fr.wikipedia.org,5..99-edits,2021,07,TN,60
fr.wikipedia.org,5..99-edits,2021,07,ES,50
fr.wikipedia.org,5..99-edits,2021,07,BJ,40
fr.wikipedia.org,5..99-edits,2021,07,NL,40
fr.wikipedia.org,5..99-edits,2021,07,CD,30
fr.wikipedia.org,5..99-edits,2021,07,CI,30
fr.wikipedia.org,5..99-edits,2021,07,CM,30
fr.wikipedia.org,5..99-edits,2021,07,JP,30
fr.wikipedia.org,5..99-edits,2021,07,RE,30
fr.wikipedia.org,5..99-edits,2021,07,AU,20
fr.wikipedia.org,5..99-edits,2021,07,BR,20
fr.wikipedia.org,5..99-edits,2021,07,CO,20
fr.wikipedia.org,5..99-edits,2021,07,GP,20
fr.wikipedia.org,5..99-edits,2021,07,GR,20
fr.wikipedia.org,5..99-edits,2021,07,LU,20
fr.wikipedia.org,5..99-edits,2021,07,MX,20
fr.wikipedia.org,5..99-edits,2021,07,PL,20
fr.wikipedia.org,5..99-edits,2021,07,PT,20
fr.wikipedia.org,5..99-edits,2021,07,RO,20
fr.wikipedia.org,5..99-edits,2021,07,UA,20
fr.wikipedia.org,5..99-edits,2021,07,AL,10
fr.wikipedia.org,5..99-edits,2021,07,AM,10
fr.wikipedia.org,5..99-edits,2021,07,AR,10
fr.wikipedia.org,5..99-edits,2021,07,AT,10
fr.wikipedia.org,5..99-edits,2021,07,BA,10
fr.wikipedia.org,5..99-edits,2021,07,BD,10
fr.wikipedia.org,5..99-edits,2021,07,BF,10
fr.wikipedia.org,5..99-edits,2021,07,BG,10
fr.wikipedia.org,5..99-edits,2021,07,CG,10
fr.wikipedia.org,5..99-edits,2021,07,CL,10
fr.wikipedia.org,5..99-edits,2021,07,CR,10
fr.wikipedia.org,5..99-edits,2021,07,CZ,10
fr.wikipedia.org,5..99-edits,2021,07,DK,10
fr.wikipedia.org,5..99-edits,2021,07,DO,10
fr.wikipedia.org,5..99-edits,2021,07,EC,10
fr.wikipedia.org,5..99-edits,2021,07,EE,10
fr.wikipedia.org,5..99-edits,2021,07,FI,10
fr.wikipedia.org,5..99-edits,2021,07,GA,10
